-11.42	-21.45	39.65		
-10.69	-23.07	39.32		
-10.25	-24.37	40.30		
-9.89	-24.37	40.95		
-9.45	-24.37	41.60		
-9.36	-24.37	42.25		
-8.67	-24.37	42.57		
-7.99	-24.37	42.90		
-7.06	-24.37	43.22		
-6.33	-24.37	43.22		
-5.44	-24.37	43.55		
-4.64	-24.37	43.55		
-3.89	-24.37	43.55		
-3.26	-24.37	43.55		
-2.65	-24.37	43.22		
-1.97	-24.37	43.22		
-1.33	-24.37	43.22		
-0.70	-24.37	43.22		
0.24	-24.37	43.22		
0.91	-24.37	42.90		
1.35	-24.05	42.25		
1.81	-23.72	41.27		
2.13	-22.75	40.30		
2.40	-21.77	39.00		
2.59	-20.80	38.02		
2.80	-20.15	36.72		
2.99	-18.85	35.43		
3.35	-17.55	34.13		
3.77	-16.25	32.50		
4.01	-14.62	30.87		
4.35	-13.00	28.92		
4.83	-11.38	26.97		
5.30	-9.42	25.02		
5.66	-7.15	22.75		
6.10	-4.88	20.47		
6.51	-2.60	18.20		
6.86	0.00	15.60		
6.89	2.27	13.00		
6.84	4.55	10.40		
6.75	7.15	7.80		
6.46	9.42	5.20		
5.98	11.70	2.93		
5.62	13.65	0.65		
5.59	15.27	-1.30		
5.70	16.90	-2.27		
6.07	18.52	-4.55		
6.85	20.15	-6.17		
7.43	22.42	-8.45		
7.47	24.70	-10.40		
7.25	26.97	-12.67		
7.24	29.25	-14.62		
6.27	31.52	-16.90		
5.22	33.15	-18.85		
3.65	34.45	-20.47		
2.11	35.10	-22.10		
0.53	35.10	-23.07		
-0.91	34.77	-23.40		
-2.75	34.13	-23.40		
-4.67	32.82	-23.40		
-6.79	30.22	-22.75		
-9.21	27.62	-22.10		
-11.62	24.05	-21.12		
-16.12	20.15	-19.50		
-20.36	15.60	-16.90		
-23.99	9.75	-13.00		
-27.28	3.57	-8.13		
-31.17	-3.90	-1.95		
-35.18	-12.02	4.55		
-37.23	-16.57	10.72		
-38.33	-18.20	18.20		
-39.09	-18.85	25.02		
-39.26	-19.50	32.50		
-38.01	-19.50	35.75		
-36.36	-19.50	38.68		
-34.07	-19.50	40.95		
-31.66	-19.50	42.57		
-28.26	-19.50	43.22		
-25.47	-19.17	43.88		
-22.99	-19.17	44.20		
-20.91	-19.17	43.88		
-19.08	-18.85	43.88		
-17.62	-18.85	43.88		
-16.42	-19.17	43.55		
-15.22	-19.82	43.55		
-14.13	-19.17	43.55		
-13.17	-19.17	43.55		
-12.37	-19.17	43.55		
-11.22	-19.17	43.55		
-10.00	-20.80	43.55		
-8.63	-22.10	43.55		
-7.52	-23.40	43.55		
-6.22	-24.05	43.55		
-5.18	-24.37	43.55		
-4.09	-24.37	43.55		
-3.20	-24.37	43.55		
-2.35	-24.37	43.22		
-1.59	-24.37	43.22		
-1.04	-24.37	43.22		
-0.36	-24.37	43.22		
0.15	-24.37	42.57		
0.64	-24.05	42.25		
1.39	-24.05	40.95		
2.14	-23.72	40.30		
3.58	-22.75	38.68		
4.51	-21.77	37.05		
7.34	-20.80	35.10		
10.01	-19.50	32.82		
13.85	-17.55	29.57		
18.54	-14.30	26.00		
24.40	-9.42	20.80		
29.91	-2.93	14.95		
35.56	4.55	7.80		
41.21	13.97	-0.32		
46.82	24.70	-10.07		
49.07	32.18	-17.55		
48.14	36.07	-19.17		
46.92	40.63	-19.82		
41.73	43.88	-20.47		
39.64	46.15	-20.47		
37.23	47.45	-20.47		
36.03	47.77	-20.80		
34.16	48.10	-20.47		
32.87	48.10	-20.47		
31.47	47.77	-20.80		
30.81	47.77	-22.10		
30.29	47.77	-22.10		
28.80	48.10	-22.42		
26.89	47.77	-22.42		
25.22	47.77	-22.42		
24.07	47.77	-22.42		
22.49	47.77	-22.75		
19.98	47.77	-22.75		
15.18	47.77	-24.05		
11.92	47.77	-29.90		
10.09	49.07	-31.85		
9.12	51.68	-32.50		
6.17	52.65	-32.50		
3.30	52.97	-32.50		
1.53	53.30	-32.18		
-1.45	53.30	-32.82		
-4.69	52.32	-33.15		
-7.92	50.05	-32.50		
-11.22	46.47	-31.52		
-14.74	41.93	-29.57		
-18.58	36.72	-27.62		
-21.70	30.55	-24.37		
-25.52	24.37	-20.80		
-29.78	16.90	-15.27		
-34.31	9.10	-9.10		
-39.24	0.32	-1.63		
-44.36	-9.42	7.15		
-47.63	-15.60	14.62		
-49.47	-17.87	23.72		
-49.97	-18.20	27.95		
-49.85	-18.52	31.85		
-49.53	-19.17	34.77		
-49.00	-19.17	36.40		
-47.54	-19.82	37.38		
-46.72	-19.50	38.02		
-45.90	-19.50	38.02		
-44.48	-19.50	38.02		
-42.98	-19.17	38.02		
-41.44	-19.17	38.02		
-40.08	-19.17	38.02		
-38.62	-19.17	37.70		
-37.45	-19.17	37.38		
-37.35	-19.17	37.38		
-36.15	-19.17	37.38		
-35.49	-18.85	37.38		
-34.72	-19.17	37.38		
-34.11	-19.17	37.38		
-33.53	-19.17	37.38		
-32.83	-19.17	37.38		
-31.98	-19.17	37.38		
-31.11	-19.17	37.38		
-30.09	-19.17	37.38		
-29.11	-19.17	37.38		
-28.11	-19.17	37.38		
-27.06	-19.17	37.38		
-25.96	-19.17	37.38		
-24.95	-19.17	37.38		
-23.98	-19.17	37.38		
-23.01	-19.17	37.38		
-22.10	-19.17	37.38		
-21.19	-19.17	37.38		
-20.31	-19.17	37.38		
-19.45	-19.17	37.38		
-18.60	-19.17	37.38		
-17.72	-19.17	37.38		
-16.80	-19.17	37.38		
-15.80	-19.17	37.38		
-14.82	-19.17	37.38		
-14.24	-19.17	38.68		
-13.50	-19.17	40.30		
-12.86	-19.17	40.95		
-12.64	-19.17	42.25		
-11.68	-19.50	42.25		
-10.44	-19.17	42.57		
-9.35	-20.80	43.22		
-7.86	-22.10	43.22		
-6.53	-23.40	43.22		
-5.22	-24.05	42.90		
-3.72	-24.37	42.90		
-2.44	-24.37	42.90		
-1.07	-24.37	42.90		
1.08	-24.37	42.57		
3.49	-24.05	42.25		
6.10	-23.07	40.30		
9.08	-20.80	38.02		
12.57	-17.87	34.45		
15.94	-14.30	30.87		
20.50	-9.75	25.67		
24.68	-4.23	20.80		
29.63	2.27	13.97		
34.40	10.07	6.82		
39.20	19.50	-1.95		
43.60	30.55	-10.72		
47.79	42.25	-21.45		
46.12	46.47	-25.35		
44.57	49.40	-28.60		
41.54	51.35	-30.55		
40.21	52.00	-31.85		
38.77	52.32	-32.18		
37.26	52.32	-32.18		
35.30	52.32	-32.50		
33.71	52.32	-32.50		
31.87	52.32	-32.18		
30.44	52.32	-32.18		
29.39	52.32	-32.18		
28.18	52.00	-32.18		
26.72	52.00	-32.18		
24.77	52.00	-32.18		
23.22	52.00	-32.18		
21.41	52.00	-32.18		
20.06	52.00	-32.18		
18.49	52.00	-32.18		
16.86	52.00	-32.18		
15.36	52.00	-32.18		
14.00	52.00	-32.18		
12.54	52.00	-32.18		
11.25	52.00	-32.18		
10.04	52.00	-32.18		
8.92	52.00	-32.18		
7.35	52.00	-32.18		
6.14	52.00	-32.50		
4.65	52.00	-32.50		
3.36	52.65	-32.50		
1.04	53.30	-32.50		
-1.51	53.30	-32.82		
-4.46	52.32	-32.50		
-7.21	50.38	-31.52		
-9.94	46.80	-29.90		
-13.10	42.57	-27.95		
-16.87	37.70	-25.67		
-20.88	31.52	-23.07		
-24.88	24.70	-19.82		
-27.93	16.57	-15.27		
-31.44	8.77	-9.75		
-35.06	0.32	-2.93		
-39.36	-9.42	4.88		
-40.46	-14.62	11.38		
-41.55	-16.25	19.50		
-42.54	-16.90	26.97		
-41.74	-17.55	30.55		
-39.66	-17.22	33.80		
-38.98	-17.22	36.07		
-36.95	-17.22	38.02		
-35.10	-16.90	38.68		
-33.52	-16.90	39.32		
-31.70	-16.90	39.65		
-30.15	-16.90	39.97		
-28.72	-16.57	39.65		
-27.31	-16.57	39.32		
-25.98	-16.90	39.32		
-24.70	-17.22	39.32		
-23.36	-16.90	39.00		
-22.46	-16.90	39.00		
-21.27	-16.90	39.00		
-20.34	-16.90	38.68		
-19.69	-16.90	39.00		
-18.94	-16.90	39.00		
-18.22	-16.90	39.00		
-17.56	-16.90	39.00		
-16.76	-16.90	39.00		
-16.06	-17.22	39.00		
-15.31	-16.90	39.00		
-14.52	-18.85	39.00		
-13.74	-20.80	39.00		
-13.30	-22.10	39.00		
-12.76	-23.40	39.00		
-12.28	-24.05	39.00		
-11.81	-24.05	39.00		
-11.31	-24.05	40.30		
-11.02	-24.05	41.60		
-11.07	-24.05	42.25		
-11.06	-24.05	42.90		
-10.69	-24.05	43.22		
-10.16	-24.05	43.55		
-9.70	-24.37	43.55		
-9.20	-24.37	43.55		
-8.66	-24.37	43.55		
-8.17	-24.37	43.55		
-7.73	-24.37	43.55		
-7.37	-24.37	43.55		
-7.11	-24.37	43.55		
-6.83	-24.37	43.55		
-6.59	-24.37	43.55		
-6.32	-24.37	43.55		
-6.05	-24.37	43.55		
-5.77	-24.37	43.55		
-5.47	-24.37	43.55		
-5.15	-24.37	43.55		
-4.85	-24.37	43.55		
-4.55	-24.37	43.55		
-4.26	-24.37	43.55		
-4.02	-24.37	43.55		
-3.79	-24.37	43.55		
-3.58	-24.37	43.55		
-3.34	-24.37	43.55		
-3.10	-24.37	43.55		
-2.85	-24.37	43.55		
-2.52	-24.05	43.55		
-2.27	-24.05	43.55		
-1.99	-24.05	43.55		
-1.65	-24.05	43.55		
-1.18	-24.37	43.55		
-0.72	-24.37	43.22		
-0.23	-24.37	43.22		
0.38	-24.37	42.57		
0.93	-24.05	42.25		
1.62	-23.72	41.27		
2.21	-23.40	40.30		
3.13	-22.42	39.00		
3.66	-21.12	37.70		
4.36	-19.50	35.75		
4.91	-17.55	34.13		
5.63	-15.60	31.85		
6.06	-13.32	29.57		
6.46	-11.05	26.65		
6.96	-8.45	24.37		
7.38	-5.85	21.45		
7.62	-2.60	18.52		
7.60	0.32	15.27		
7.59	2.93	12.02		
7.53	5.52	9.10		
7.06	7.80	6.17		
7.58	9.75	3.57		
8.47	11.70	0.65		
9.38	13.97	-1.63		
10.51	16.57	-4.55		
11.59	19.82	-7.80		
12.33	23.40	-11.05		
12.62	26.65	-14.30		
13.31	30.55	-17.55		
13.01	34.77	-21.45		
11.79	39.00	-24.70		
10.03	42.90	-28.27		
9.35	44.52	-29.57		
8.28	46.80	-29.90		
7.49	48.43	-29.90		
6.03	50.05	-30.22		
3.69	51.35	-30.55		
0.62	51.68	-30.87		
-2.29	51.35	-31.20		
-5.27	50.05	-30.55		
-7.77	47.77	-29.57		
-10.05	44.52	-27.62		
-12.72	40.30	-26.32		
-16.99	35.43	-23.72		
-20.85	29.25	-21.45		
-24.94	22.42	-17.87		
-28.53	14.30	-13.97		
-31.37	6.50	-8.45		
-35.10	-2.60	-1.30		
-38.28	-12.02	6.50		
-38.39	-17.87	13.00		
-38.74	-19.82	21.12		
-39.30	-20.15	28.60		
-37.97	-20.80	32.18		
-36.86	-20.47	35.10		
-35.02	-20.47	37.05		
-32.35	-20.47	38.35		
-30.24	-20.15	39.32		
-26.18	-20.15	39.97		
-24.08	-20.15	40.30		
-21.74	-20.15	40.30		
-20.10	-19.82	40.30		
-18.48	-19.82	39.65		
-17.27	-20.15	39.32		
-16.08	-20.47	39.32		
-14.98	-20.47	39.32		
-14.07	-20.15	39.00		
-13.04	-20.15	39.00		
-12.21	-20.15	39.00		
-11.56	-20.15	39.00		
-10.92	-20.15	40.63		
-10.10	-20.15	41.27		
-9.33	-20.15	42.25		
-8.20	-21.77	43.22		
-6.78	-22.75	43.22		
-5.66	-23.72	43.22		
-4.67	-24.37	43.22		
-3.54	-24.37	43.22		
-2.43	-24.37	43.22		
-1.68	-24.37	43.22		
-0.79	-24.37	43.22		
0.41	-24.37	42.90		
1.60	-24.37	42.25		
3.08	-24.05	40.95		
4.27	-23.07	39.65		
5.54	-21.12	38.02		
6.92	-19.17	35.43		
8.31	-16.57	32.82		
9.85	-13.32	29.57		
11.22	-9.42	26.00		
12.64	-4.88	21.77		
13.99	-0.32	17.22		
14.40	4.88	12.67		
15.46	9.10	7.48		
16.59	13.65	3.57		
18.90	18.52	-1.63		
21.18	24.37	-6.17		
22.94	30.87	-12.35		
24.85	38.02	-17.87		
25.99	45.82	-24.70		
24.08	48.10	-26.97		
21.97	49.40	-28.60		
19.79	49.72	-29.25		
17.91	50.05	-29.57		
16.29	50.05	-29.90		
14.67	50.05	-29.90		
13.89	50.05	-29.90		
12.98	50.05	-29.90		
11.99	50.05	-29.90		
10.84	50.05	-29.90		
9.64	50.05	-29.90		
9.69	51.35	-29.90		
7.94	52.32	-29.90		
6.52	53.30	-29.90		
5.06	53.62	-29.90		
4.18	53.95	-30.55		
3.04	53.62	-31.20		
1.58	53.95	-31.85		
0.66	53.95	-31.85		
-0.84	53.62	-32.50		
-2.99	52.97	-32.18		
-5.25	51.35	-31.85		
-7.64	48.75	-30.87		
-10.29	45.50	-29.25		
-13.59	40.95	-27.95		
-17.52	36.07	-25.67		
-21.33	29.90	-23.40		
-24.16	23.07	-19.82		
-28.17	15.27	-15.27		
-31.58	7.15	-9.42		
-36.05	-1.95	-2.93		
-39.07	-11.70	4.88		
-39.98	-17.55	11.38		
-40.61	-19.50	19.50		
-41.44	-20.15	26.97		
-39.96	-20.47	30.55		
-39.06	-20.15	34.13		
-37.21	-20.15	35.75		
-34.60	-20.15	37.70		
-31.71	-20.15	38.35		
-29.10	-19.82	39.32		
-27.18	-19.82	39.65		
-25.42	-19.82	39.65		
-24.14	-19.50	39.32		
-22.55	-19.50	39.00		
-21.40	-19.82	39.00		
-20.16	-20.15	38.68		
-19.17	-20.15	38.68		
-18.27	-19.82	38.68		
-16.49	-19.50	38.35		
-15.66	-19.50	38.35		
-14.75	-19.82	38.35		
-14.02	-19.82	38.35		
-13.32	-19.82	38.35		
-12.72	-20.15	38.35		
-11.91	-20.15	39.65		
-11.26	-19.82	40.63		
-10.72	-19.82	41.27		
-10.32	-19.82	41.93		
-9.46	-21.45	42.25		
-8.87	-22.75	42.57		
-8.23	-23.72	42.90		
-7.43	-24.37	42.90		
-6.86	-24.37	43.22		
-5.99	-24.70	43.22		
-5.54	-24.37	43.22		
-4.89	-24.37	43.22		
-4.46	-24.37	43.22		
-3.96	-24.37	43.22		
-3.53	-24.37	43.22		
-2.91	-24.37	43.22		
-2.25	-24.37	43.22		
-1.66	-24.37	43.22		
-1.10	-24.37	42.90		
-0.38	-24.37	42.57		
0.39	-24.70	42.25		
1.15	-24.70	41.27		
1.80	-24.37	40.63		
2.47	-23.72	39.32		
2.92	-22.75	38.02		
3.73	-21.77	36.72		
4.40	-20.15	34.77		
4.98	-18.85	32.82		
5.71	-16.57	30.55		
6.40	-14.30	28.27		
6.91	-11.70	25.35		
7.55	-9.10	22.75		
8.10	-5.85	19.50		
8.56	-2.60	16.25		
9.11	0.65	12.67		
9.48	4.23	9.10		
10.34	7.15	5.20		
11.15	10.07	2.27		
12.85	13.32	-0.97		
14.98	17.22	-4.88		
17.48	22.10	-8.77		
19.18	27.30	-13.65		
19.65	33.15	-18.52		
20.07	39.32	-23.72		
20.19	43.22	-26.97		
19.44	48.10	-27.62		
16.60	50.38	-27.62		
14.27	51.68	-27.62		
12.24	52.65	-27.95		
10.60	52.97	-27.95		
8.54	52.97	-28.27		
7.11	52.65	-29.90		
5.34	52.97	-30.87		
3.66	52.97	-31.52		
2.44	53.30	-32.18		
0.32	53.30	-32.18		
-2.02	53.30	-32.50		
-4.35	52.00	-32.18		
-7.03	49.72	-31.20		
-10.01	46.47	-29.90		
-13.50	42.57	-28.27		
-17.48	37.70	-25.67		
-22.23	31.52	-23.07		
-26.83	23.72	-19.17		
-29.52	15.27	-14.30		
-33.77	6.50	-9.10		
-38.09	-2.60	-1.63		
-42.78	-12.67	6.50		
-43.01	-18.85	13.32		
-43.69	-20.80	21.77		
-44.61	-21.77	29.90		
-41.93	-21.77	33.47		
-40.56	-21.77	36.72		
-37.67	-21.77	39.32		
-34.83	-21.77	41.27		
-31.52	-21.77	42.57		
-27.93	-21.77	43.22		
-24.83	-21.77	43.88		
-21.99	-21.45	43.55		
-20.23	-21.12	43.22		
-18.12	-21.12	42.90		
-16.24	-21.45	42.90		
-15.13	-21.77	42.90		
-13.95	-21.77	42.57		
-12.66	-21.77	42.25		
-11.57	-21.77	42.25		
-10.54	-21.77	42.25		
-9.86	-21.77	42.57		
-8.95	-21.77	42.57		
-7.98	-21.77	42.57		
-6.94	-21.77	42.57		
-5.71	-21.77	42.57		
-4.50	-22.75	42.57		
-3.33	-24.05	42.90		
-1.85	-24.05	42.90		
-0.23	-24.37	42.90		
1.62	-24.37	42.57		
3.71	-23.72	42.25		
6.27	-22.42	40.63		
8.89	-19.82	39.00		
11.17	-16.57	36.40		
13.30	-12.02	32.82		
15.17	-7.15	28.92		
16.19	-1.63	24.70		
16.72	4.23	19.82		
17.26	10.07	14.95		
18.10	16.57	9.75		
18.82	23.07	4.55		
20.42	29.90	-0.97		
21.55	37.05	-6.50		
24.22	44.52	-12.67		
25.71	47.77	-17.87		
26.78	48.10	-24.70		
26.35	48.10	-27.95		
26.07	47.77	-29.25		
25.82	47.77	-30.22		
25.69	47.77	-30.55		
25.50	47.77	-30.55		
25.34	47.77	-30.55		
25.09	47.77	-30.55		
24.84	47.77	-30.55		
24.54	47.77	-30.55		
24.16	47.77	-30.55		
23.83	47.77	-30.55		
23.41	47.77	-30.55		
23.03	47.77	-30.55		
22.61	47.77	-30.55		
22.20	47.77	-30.55		
21.75	47.77	-30.55		
21.38	47.77	-30.22		
20.98	47.77	-30.22		
20.59	47.77	-30.22		
20.16	47.77	-30.22		
19.71	47.77	-30.22		
19.25	47.77	-30.22		
18.80	47.77	-30.22		
18.41	47.77	-30.55		
18.02	47.77	-30.55		
17.63	47.77	-30.55		
17.31	47.77	-30.55		
16.93	47.77	-30.55		
16.53	47.77	-30.55		
16.20	47.77	-30.55		
15.84	47.77	-30.55		
15.49	47.77	-30.55		
15.09	47.77	-30.55		
14.77	47.77	-30.55		
14.40	47.77	-30.55		
14.29	49.07	-30.55		
13.80	51.68	-30.55		
13.34	53.30	-30.55		
13.05	54.27	-30.55		
12.64	54.60	-30.55		
12.35	54.60	-30.55		
12.02	54.93	-30.55		
11.66	54.93	-30.55		
11.35	54.93	-30.55		
11.04	54.93	-30.55		
10.79	54.93	-30.55		
10.52	54.93	-30.55		
10.24	54.93	-30.55		
9.96	54.93	-30.55		
9.67	54.93	-30.55		
9.47	54.60	-30.55		
9.25	54.93	-30.55		
9.06	54.93	-30.55		
8.83	54.93	-30.55		
8.61	54.93	-30.55		
8.37	54.60	-30.55		
8.10	54.93	-30.55		
7.80	54.93	-30.55		
7.48	54.93	-30.55		
7.22	54.93	-30.55		
6.95	54.93	-30.55		
6.63	54.93	-30.55		
6.26	54.93	-30.55		
5.88	54.93	-30.55		
5.47	54.93	-30.55		
5.08	54.93	-30.55		
4.70	54.60	-30.55		
4.14	54.93	-31.20		
3.74	54.60	-32.18		
3.41	54.93	-32.18		
3.06	54.93	-32.18		
2.79	54.60	-32.50		
2.51	54.93	-32.50		
2.26	54.93	-32.50		
2.02	54.93	-32.50		
1.77	54.93	-32.50		
1.57	54.60	-32.50		
1.40	54.93	-32.50		
1.23	54.93	-32.50		
1.05	54.93	-32.50		
0.88	54.93	-32.50		
0.55	54.93	-32.50		
0.23	54.93	-32.50		
-0.02	54.93	-32.18		
-0.54	54.60	-32.18		
-1.11	54.27	-31.85		
-1.77	53.62	-31.52		
-2.49	52.97	-30.87		
-3.14	51.68	-30.22		
-3.70	50.70	-29.25		
-4.23	49.07	-28.27		
-4.70	47.13	-26.97		
-4.91	45.18	-25.35		
-4.87	43.22	-23.72		
-4.68	40.95	-22.42		
-4.35	39.00	-20.80		
-3.96	37.05	-19.50		
-3.53	35.43	-18.20		
-3.04	33.80	-16.90		
-2.55	32.50	-16.25		
-1.72	31.52	-15.27		
-0.88	30.55	-14.95		
0.12	30.22	-14.30		
1.25	30.22	-14.30		
2.35	30.22	-14.30		
3.29	31.20	-14.95		
3.96	32.18	-15.92		
4.13	33.80	-16.90		
4.03	35.43	-18.20		
3.84	37.05	-19.17		
3.85	38.35	-20.15		
4.05	39.65	-20.80		
4.70	40.95	-21.77		
5.94	42.90	-23.07		
7.31	44.85	-24.70		
8.43	47.77	-26.65		
8.78	50.70	-28.92		
7.94	51.35	-29.57		
6.95	51.35	-29.90		
6.75	52.65	-30.22		
5.88	53.62	-30.22		
5.18	53.95	-30.22		
4.58	54.60	-30.87		
3.55	54.60	-31.52		
2.60	54.60	-31.85		
1.84	54.60	-32.18		
1.08	54.60	-32.18		
0.46	54.27	-32.18		
-0.55	54.27	-32.18		
-1.36	53.95	-31.85		
-2.27	53.30	-31.20		
-3.38	52.32	-30.55		
-4.42	50.70	-29.25		
-5.65	48.75	-27.95		
-7.09	46.47	-26.32		
-8.76	43.55	-24.05		
-10.34	40.30	-21.77		
-12.15	36.07	-18.85		
-13.65	31.52	-15.60		
-15.47	26.00	-11.70		
-17.04	20.15	-7.15		
-18.70	13.65	-2.27		
-20.38	6.82	2.93		
-22.36	-0.32	8.77		
-25.29	-8.13	14.95		
-29.19	-16.57	21.45		
-30.83	-20.15	27.95		
-32.40	-20.80	35.75		
-32.15	-20.80	39.32		
-31.47	-20.80	42.25		
-31.04	-20.80	43.22		
-30.40	-20.80	43.88		
-29.55	-20.80	43.88		
-28.71	-20.80	43.55		
-27.89	-20.80	43.55		
-27.01	-20.80	43.55		
-26.17	-20.80	43.22		
-25.43	-20.80	43.22		
-24.63	-20.80	43.22		
-23.79	-20.80	43.22		
-22.86	-20.80	43.22		
-21.88	-20.80	43.22		
-20.90	-20.80	43.22		
-19.77	-20.80	43.22		
-18.58	-20.80	43.22		
-17.36	-20.80	43.22		
-16.08	-20.80	43.22		
-14.73	-20.80	43.22		
-13.40	-20.80	43.22		
-12.08	-20.80	43.22		
-10.82	-20.80	43.22		
-9.53	-20.80	43.22		
-8.26	-20.80	43.22		
-6.65	-21.77	43.22		
-5.36	-23.07	43.22		
-4.10	-24.05	43.22		
-2.70	-24.37	43.22		
-0.96	-24.70	43.88		
0.76	-24.70	44.52		
3.02	-24.37	44.20		
4.81	-23.40	43.22		
6.54	-21.45	41.93		
8.09	-18.85	39.65		
9.29	-15.60	37.05		
10.63	-12.02	34.45		
11.65	-7.80	30.87		
12.71	-3.57	27.62		
13.95	1.30	23.72		
14.71	6.17	19.50		
15.39	11.38	14.95		
16.31	16.90	10.40		
17.19	23.07	5.20		
17.51	29.25	0.32		
17.88	35.43	-4.88		
18.49	41.93	-9.75		
18.93	48.43	-15.27		
19.51	51.02	-19.50		
20.06	51.35	-25.35		
19.55	51.02	-27.30		
19.33	51.02	-28.60		
19.07	51.02	-28.92		
18.72	51.02	-29.25		
18.46	50.70	-29.25		
18.19	51.02	-29.25		
17.91	51.02	-29.25		
17.65	51.02	-29.25		
17.48	51.02	-29.25		
17.25	51.02	-29.25		
16.99	51.02	-29.25		
16.73	51.02	-29.25		
16.40	51.02	-29.25		
16.09	51.02	-29.25		
15.77	51.02	-29.25		
15.49	51.02	-29.25		
15.15	51.02	-29.25		
14.25	51.02	-29.25		
13.90	51.02	-28.92		
13.54	51.02	-29.25		
12.97	51.02	-29.25		
12.41	51.02	-29.25		
11.99	51.02	-28.92		
11.62	51.02	-29.25		
11.42	51.02	-29.25		
11.29	51.02	-29.25		
11.08	51.02	-29.25		
10.87	51.02	-29.25		
10.73	51.02	-29.25		
10.64	51.02	-29.25		
10.55	51.02	-29.25		
10.43	51.02	-29.25		
10.28	51.02	-29.25		
9.57	51.02	-29.25		
9.13	51.02	-29.25		
8.61	51.02	-29.25		
8.19	51.02	-29.25		
7.77	51.02	-29.25		
7.22	52.00	-29.25		
6.70	53.95	-30.55		
6.35	54.60	-31.20		
5.99	54.60	-32.18		
5.73	54.60	-32.18		
5.35	54.60	-32.50		
4.92	54.60	-32.50		
4.49	54.60	-32.50		
3.98	54.27	-32.50		
3.58	54.60	-32.50		
3.21	54.60	-32.50		
2.96	54.60	-32.50		
2.75	54.60	-32.50		
2.60	54.60	-32.50		
2.46	54.60	-32.50		
2.40	54.60	-32.50		
2.40	54.60	-32.50		
2.43	54.60	-32.50		
2.46	54.60	-32.50		
2.54	54.60	-32.50		
2.62	54.60	-32.50		
2.81	54.60	-32.50		
3.05	54.60	-32.50		
3.28	54.60	-32.50		
3.64	54.60	-32.50		
3.94	54.60	-32.50		
4.29	54.60	-32.50		
4.66	54.60	-32.50		
5.00	54.60	-32.50		
5.39	54.60	-32.50		
5.75	54.27	-32.50		
6.06	54.60	-32.50		
6.38	54.60	-32.50		
6.66	54.60	-32.50		
6.85	54.60	-32.50		
7.05	54.60	-32.50		
7.23	54.60	-32.50		
7.38	54.60	-32.50		
7.48	54.27	-32.50		
7.57	54.60	-32.50		
7.63	54.60	-32.50		
7.59	54.60	-32.50		
7.54	54.60	-32.50		
7.47	54.60	-32.50		
7.37	54.60	-32.50		
7.24	54.60	-32.50		
7.13	54.60	-32.50		
6.98	54.27	-32.50		
6.86	54.27	-32.50		
6.71	54.60	-32.50		
6.51	54.60	-32.50		
6.34	54.60	-32.50		
6.16	54.60	-32.50		
5.94	54.60	-32.50		
5.71	54.60	-32.50		
5.47	54.60	-32.50		
5.24	54.60	-32.50		
5.01	54.60	-32.50		
4.77	54.60	-32.50		
4.52	54.60	-32.50		
4.26	54.60	-32.50		
3.96	54.60	-32.50		
3.68	54.60	-32.50		
3.41	54.60	-32.50		
3.10	54.60	-32.50		
2.80	54.60	-32.50		
2.48	54.60	-32.50		
2.16	54.60	-32.50		
1.82	54.60	-32.50		
1.48	54.60	-32.50		
1.13	54.60	-32.50		
0.76	54.60	-32.50		
0.39	54.60	-32.50		
-0.18	54.60	-32.50		
-0.93	54.27	-32.50		
-1.61	53.95	-32.18		
-2.20	52.97	-31.52		
-2.83	52.00	-30.87		
-3.49	50.70	-29.90		
-4.15	49.07	-28.60		
-4.97	47.13	-27.30		
-5.95	45.18	-26.00		
-7.02	42.90	-24.05		
-8.17	39.65	-22.10		
-9.39	36.40	-19.82		
-10.57	32.82	-16.90		
-11.81	28.27	-13.97		
-13.13	23.72	-10.40		
-14.32	18.52	-6.50		
-16.02	13.00	-1.95		
-18.03	7.15	2.27		
-19.84	0.65	7.80		
-21.89	-6.17	13.00		
-23.25	-13.97	19.17		
-23.92	-16.57	24.70		
-24.35	-17.22	31.20		
-24.62	-17.22	37.38		
-23.72	-17.22	40.63		
-22.82	-16.90	42.57		
-22.02	-16.90	43.22		
-21.33	-16.90	43.55		
-20.48	-16.90	43.55		
-19.75	-16.90	43.55		
-19.04	-16.90	43.55		
-18.38	-16.90	43.22		
-17.71	-16.90	43.22		
-17.10	-16.90	43.22		
-16.50	-16.90	43.22		
-15.93	-16.90	43.22		
-15.73	-18.85	43.22		
-15.03	-21.12	43.22		
-14.30	-23.07	43.22		
-13.67	-24.37	43.22		
-12.89	-24.70	43.22		
-12.31	-25.02	43.22		
-11.63	-25.02	43.22		
-10.94	-25.02	43.22		
-10.20	-25.02	43.22		
-9.62	-25.02	43.22		
-8.99	-25.02	43.22		
-8.38	-25.02	43.22		
-7.83	-25.02	43.22		
-7.30	-25.02	43.22		
-6.73	-25.02	43.22		
-6.17	-25.02	43.22		
-5.63	-25.02	43.22		
-5.08	-25.02	43.22		
-4.56	-25.02	43.22		
-4.08	-25.02	43.22		
-3.52	-25.02	43.22		
-2.83	-25.02	43.88		
-2.32	-25.02	44.85		
-1.72	-25.02	44.85		
-1.20	-25.02	45.18		
-0.61	-25.02	44.85		
-0.07	-25.02	44.85		
0.62	-25.02	44.85		
1.46	-25.02	44.85		
2.32	-24.70	44.20		
